open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,truerange,atr_7,atr_14,year,month,day,weekday,target
48.535,48.549999,48.084999,48.365002,85388800,75.44452338596052,69.6448836188132,66.90541989179303,125.51090818126416,44.72705004,45.51633781513779,43.86740012999999,44.29493813520065,0.943873227866476,47.2458746,0.4649999999999963,0.5938717181435774,0.6808167865099778,2018,6,7,3,bearish
112.599998,113.775002,110.0,112.727501,212403600,76.0836892189592,74.11446856143861,77.03961611636133,85.29224186878476,93.4159996,94.53249645261802,82.02272484999999,86.79476258838129,5.4640885657379386,100.88412505,3.7750020000000006,3.564333053275828,3.183859434450311,2020,8,10,0,bearish
171.850006,173.339996,170.050003,172.550003,61177400,54.099826288449385,52.705032044278354,-6.466443599219778,-15.450099497714003,172.66379974,169.20150302959155,161.56700010999998,163.4612164167528,0.5282024690883418,169.29149935,3.2899930000000097,3.9551695808500384,4.202470999518953,2022,2,16,2,bearish
35.915001,36.685001,35.915001,36.584999,130165600,42.22925239706327,42.82826487081357,1.2176338710202217,-65.84107346737582,37.17064962,36.97664429073274,35.679824790000005,35.478475547575044,-0.3619624191090125,37.7682495,1.1174999999999995,0.8159070650263699,0.6987940928338006,2017,6,19,0,bearish
146.100006,146.720001,140.679993,142.479996,128138200,22.987897775314792,32.056977037988844,-174.9912492846351,-208.18877526591464,160.07719974,155.97413712584716,151.61930011,155.9924011701217,-3.346549228763223,153.74299860000002,9.160003000000016,5.485510355659875,4.870169514685763,2022,9,29,3,bearish
38.950001,38.950001,38.1875,38.3475,150046800,22.4812240551084,36.16756778200956,-158.3032923398784,-203.2747443647233,39.23805022,39.2064717564346,38.28289992,38.065730910685645,-0.0686006622424244,40.0727503,0.8300020000000004,0.728040978224219,0.6913726374795055,2017,9,21,3,bearish
29.200001,29.35,29.195,29.264999,95132800,82.53901094806834,69.09812356187629,96.01445305747016,91.2335713562918,28.22944988,28.112765111164485,27.857524980000004,27.633778911793,0.3678470867497481,28.227999950000005,0.1550000000000011,0.3633465678940445,0.4180768655542995,2016,12,21,2,bearish
52.3825,52.445,51.799999,52.220001,93970400,78.45780394717212,73.77060722203804,74.85658277022014,88.24058312447666,47.9682501,48.162234421971824,46.02695012,46.65558293267549,1.2945381866753962,49.2677503,0.6450010000000006,0.9132560169205473,0.8611860828649629,2018,8,9,3,bearish
128.899994,129.580002,128.039993,128.699997,94359800,75.20938403658451,67.03011698352489,106.29304083336926,186.36136286445648,118.71559978,119.13919862507608,116.88744964,113.51274771562416,2.549455431473916,121.46949915,1.7700040000000143,2.843548340267461,2.9684642337607263,2020,12,17,3,bearish
35.8125,36.2225,35.7925,36.192501,79565600,76.95372801963094,74.53100317226809,73.32023527936886,103.59237682505866,33.9598499,33.95236758376052,31.26429992,32.13381178570535,0.5897079480618999,35.31612515,0.4299999999999997,0.3907412913186298,0.3816198995112479,2017,4,4,1,bearish
193.100006,198.229996,192.649994,195.100006,80507300,74.84299036703602,70.12116842211813,117.54426516690545,159.38526626288893,182.39000062,182.81271748318864,171.06540027,173.80052550548888,3.158420053457405,190.0285004,5.580002000000008,3.0074769785934623,2.869637794747558,2023,7,19,2,bearish
138.050003,138.789993,134.339996,134.869995,121047300,71.34002766967218,68.52263316248603,107.34466296596104,134.08649186814648,120.37359998,122.2426044536754,118.69947472,115.8924011803712,3.975103348310185,126.6990002,4.449996999999996,3.6372537425830975,3.393669179611258,2020,12,29,1,bearish
37.884998,38.067501,37.639999,37.9725,186581600,19.364124802408355,33.50746658188615,-137.95769980278698,-222.7724962997543,39.258650200000005,39.15808070716265,38.29384993,38.06388475403833,-0.1932513181474036,39.98050025,0.7075009999999935,0.7251066956207582,0.692524663373826,2017,9,22,4,bearish
25.0975,25.129999,24.6425,24.6875,254754400,38.26524615494223,44.75781240636841,-92.3969274700951,-74.71195928004659,24.92575008,24.77395176415764,24.14421068,23.92351920090992,-0.012230636646489,25.0930001,0.4874990000000032,0.4795926021057674,0.4819381319222542,2014,10,14,1,bearish
176.389999,176.389999,174.940002,175.160004,55772400,71.52934213239178,66.71353419225102,145.4895534570972,130.7489240898653,164.52100038,164.92311626408534,153.76779998,158.75778044424342,2.900625743323644,170.4040008,1.4499969999999962,2.4223825539483888,2.657127570325992,2023,5,19,4,bearish
160.199997,160.389999,155.979996,158.520004,105342000,37.73861060034895,40.144824828072,-101.85227757642424,-131.43369414181913,169.13040035999998,166.414909339169,164.70820064,163.39396496905724,-2.5818315481983234,165.2815009,6.970000999999996,5.45716286220119,5.056929140776267,2022,3,10,3,bearish
31.67,31.905001,31.5275,31.905001,222201600,51.79267042564385,51.28222868898914,19.7416121446978,-41.90817529821744,31.67139994,31.46858312185252,30.34742497,30.447645331384305,0.0269049587610972,31.903375,0.5899999999999999,0.7079615169851797,0.6667981941652136,2015,5,8,4,bearish
115.489998,117.279999,114.540001,116.599998,92276800,49.44423035053445,50.58879555590057,-16.269725377331863,-54.47114708664852,117.46634952,114.1890607875666,107.04994957,106.82019061252572,0.3381223024398565,117.0760006,2.739998,3.350843393985915,3.7260041072592376,2020,10,27,1,bearish
44.814999,45.154999,44.512501,44.529999,151128400,72.54398413544689,62.80924303679719,83.06671447354545,94.21021075202069,42.85014998,42.58341233688335,42.26955006,41.95938417527681,0.5278584986674133,41.9071249,0.6424979999999962,0.9035079564283128,0.9491667330231772,2018,2,28,2,bearish
145.350006,146.660004,141.160004,143.210007,82291200,44.00558969221509,46.26348764754406,11.901404020677816,-38.78818766692235,145.28039946,146.6760095657744,152.32239961000002,149.02230406528034,-0.8765836868030021,146.30849995,5.5,4.4877524178274495,4.568882723827071,2022,12,14,2,bearish
196.240005,196.729996,195.279999,195.610001,35175100,62.59517067695708,63.47252997960609,81.3151322445322,106.96865224375628,186.19040012,186.2699605011354,175.11000016999998,177.1580224612733,2.6136343048755464,192.56900025,1.4499969999999962,2.690763421358004,2.792270735287217,2023,8,1,1,bearish
38.450001,38.68,38.384998,38.557499,102016800,41.67762853846089,42.739220727671885,4.510141274712812,-57.44781884461779,39.30485026,39.046587336069685,38.33227492,38.06983894236625,-0.36183403211934,39.6515002,0.3950000000000031,0.6878512193996613,0.6806027093412157,2017,9,27,2,bearish
49.669998,50.185001,49.544998,50.154999,86781200,81.85740270606513,75.7446604610555,80.40681063941406,116.68363226844936,45.08605004,45.79468476926421,43.039125090000006,45.37029370330789,1.441013716617114,47.9361252,0.6400030000000001,0.8325552300536302,0.8697233612061295,2019,4,10,2,bearish
29.025,29.129999,28.67,28.752501,193146000,39.07533903825464,38.8685178909264,-2.8752755503512915,-37.730560676131056,30.863200039999995,30.49975803014348,31.4391,30.76399581107995,-0.6393668173222977,29.622874950000003,0.4599989999999998,0.709552247163899,0.7142854611579211,2015,8,19,2,bearish
80.3675,81.805,80.3675,81.800003,113730400,63.939517889737104,63.00395380926684,136.06393698505573,105.20641992198532,74.59919972,75.05535013229775,67.79919998999999,69.35268715763429,1.6364250418200044,79.55050055000001,1.9025040000000075,1.8672629351920864,1.7487541279903196,2020,2,12,2,bearish
31.75,32.290001,31.592501,32.1175,261083600,62.077387765265016,58.61391310651469,142.4837424222088,50.17843400757594,30.1142499,30.499056964746185,29.020299920000003,29.09217025471724,0.2630292387122388,31.914749700000005,0.697499999999998,0.6787084327838323,0.6685906369482199,2015,3,18,2,bearish
19.455357,19.531786,19.083929,19.191786,313768000,57.05240422449911,52.81233345791038,14.138169053359992,71.44022766896201,19.36890706,19.06279218386421,18.89789285,18.733178561559225,0.0113869991805444,18.8207856,0.447856999999999,0.3428581396227058,0.3630522816586642,2014,2,19,2,bearish
69.285004,71.610001,67.342499,71.334999,285290000,45.8525617072286,44.60543982100026,-64.73565655119285,-69.97728947031592,76.81839968,74.49016132746574,71.12597484,70.848974583167,-1.9551331569614088,75.2839992,5.0674980000000005,4.189994983086378,3.439213709603635,2020,3,10,1,bearish
173.75,174.899994,173.119995,174.149994,62290100,81.06439344272079,74.96432155212794,78.77493368735915,104.41922310202254,150.8476001,157.35347658586437,154.42930039,155.7783382280326,6.458114458350906,164.43199995,1.7799990000000037,3.0278250285448207,3.4067765043886467,2022,8,18,3,bearish
78.942497,79.807503,78.837502,79.722504,81803200,69.93172833382143,65.83760498781538,65.95280365533918,91.71105762435968,69.37285014,72.89302924820471,72.95147494,70.94601699616977,2.647354420441374,75.8995007,0.9700009999999964,1.766464427724749,2.0579389135806703,2020,5,22,4,bearish
